Region	Plot_ID	ID	Bias	GPS_N	GPS_E	Jan_tmean_	Feb_tmean_	Mar_tmean_	Apr_tmean_	May_tmean_	Jun_tmean_	Jul_tmean_	Aug_tmean_	Sep_tmean_	Oct_tmean_	Nov_tmean_	Dec_tmean_	WI	Annual_tme	Spr_tmean_	Sum_tmean_	Aut_tmean_	Win_tmean_	Jan_prec	Feb_prec	Mar_prec	Apr_prec	May_prec	Jun_prec	Jul_prec	Aug_prec	Sep_prec	Oct_prec	Nov_prec	Dec_prec	Total_prec	Spr_prec	Sum_prec	Aut_prec	Win_prec	Fog_full	Fog_Nov	Fog_Dec	Fog_Jun	Fog_Oct	Fog_Sep	Fog_Aug	Fog_Jul	Fog_May	Fog_Apr	Fog_Mar	Fog_Feb	Fog_Jan	Fog_winter	Fog_spring	Fog_summer	Fpg_autumn	elevation
TMU	TMU04A3	16	4	24.70087	121.44487	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2046
TMU	TMU04A4	16	5	24.70087	121.44487	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2046
TMU	TMU05	17	5	24.70067	121.44467	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2051
TMU	TMU05A1	17	5	24.70067	121.44467	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2051
TMU	TMU05A2	17	6	24.70067	121.44467	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2051
TMU	TMU05A3	17	5	24.70067	121.44467	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2051
TMU	TMU05A4	17	5	24.70067	121.44467	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2051
TMU	TMU06	18	5	24.70098	121.44476	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2058
TMU	TMU06A1	18	5	24.70098	121.44476	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2058
TMU	TMU06A2	18	5	24.70098	121.44476	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2058
TMU	TMU06A3	18	4	24.70098	121.44476	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2058
TMU	TMU06A4	18	4	24.70098	121.44476	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2058
TMU	TMU07	19	4	24.70148	121.44471	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2063
TMU	TMU07A1	19	6	24.70148	121.44471	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2063
TMU	TMU07A2	19	5	24.70148	121.44471	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2063
TMU	TMU07A3	19	4	24.70148	121.44471	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2063
TMU	TMU07A4	19	5	24.70148	121.44471	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2063
TMU	TMU08	20	4	24.70173	121.4447	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2068
TMU	TMU08A1	20	5	24.70173	121.4447	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2068
TMU	TMU08A2	20	5	24.70173	121.4447	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2068
TMU	TMU08A3	20	5	24.70173	121.4447	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2068
TMU	TMU08A4	20	4	24.70173	121.4447	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.13835	0.13368	0.17143	0.1226	0.11293	0.09037	0.06653	0.06055	0.13147	0.19342	0.18198	0.16886	0.20069	0.180326667	0.168956667	0.083226667	0.112326667	2068
TMU	TMU09	21	5	24.70216	121.44494	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.1554	0.13884	0.17834	0.17676	0.13748	0.10651	0.09938	0.08124	0.16269	0.20345	0.18924	0.17013	0.21043	0.1863	0.185126667	0.119126667	0.12761	2068
TMU	TMU09A1	21	5	24.70216	121.44494	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.1554	0.13884	0.17834	0.17676	0.13748	0.10651	0.09938	0.08124	0.16269	0.20345	0.18924	0.17013	0.21043	0.1863	0.185126667	0.119126667	0.12761	2068
TMU	TMU09A2	21	5	24.70216	121.44494	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.1554	0.13884	0.17834	0.17676	0.13748	0.10651	0.09938	0.08124	0.16269	0.20345	0.18924	0.17013	0.21043	0.1863	0.185126667	0.119126667	0.12761	2068
TMU	TMU09A3	21		24.70216	121.44494	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.1554	0.13884	0.17834	0.17676	0.13748	0.10651	0.09938	0.08124	0.16269	0.20345	0.18924	0.17013	0.21043	0.1863	0.185126667	0.119126667	0.12761	2068
TMU	TMU09A4	21	5	24.70216	121.44494	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.1554	0.13884	0.17834	0.17676	0.13748	0.10651	0.09938	0.08124	0.16269	0.20345	0.18924	0.17013	0.21043	0.1863	0.185126667	0.119126667	0.12761	2068
TMU	TMU10	22	4	24.70211	121.44524	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.14257	0.13604	0.16981	0.16626	0.12458	0.08824	0.09623	0.06433	0.16456	0.18307	0.16263	0.16729	0.17993	0.172343333	0.170086667	0.10894	0.116286667	2077
TMU	TMU10A1	22	4	24.70211	121.44524	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.14257	0.13604	0.16981	0.16626	0.12458	0.08824	0.09623	0.06433	0.16456	0.18307	0.16263	0.16729	0.17993	0.172343333	0.170086667	0.10894	0.116286667	2077
TMU	TMU10A2	22	5	24.70211	121.44524	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.14257	0.13604	0.16981	0.16626	0.12458	0.08824	0.09623	0.06433	0.16456	0.18307	0.16263	0.16729	0.17993	0.172343333	0.170086667	0.10894	0.116286667	2077
TMU	TMU10A3	22	7	24.70211	121.44524	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.14257	0.13604	0.16981	0.16626	0.12458	0.08824	0.09623	0.06433	0.16456	0.18307	0.16263	0.16729	0.17993	0.172343333	0.170086667	0.10894	0.116286667	2077
TMU	TMU10A4	22	4	24.70211	121.44524	7.145439484	8.010513731	10.49962124	13.70454847	16.43176946	18.50322533	19.21745642	18.8089018	17.28221235	14.38899005	11.90287048	8.33848382	104.2340326	13.68616939	13.54531305	18.84319452	14.52469096	7.831479012	77.47244545	117.0267496	117.9312109	135.6299319	184.7379412	261.0541685	231.591421	410.3781577	436.3474976	251.0159131	99.12383236	79.70058146	2402.009851	438.299084	903.0237472	786.487243	274.1997765	0.14257	0.13604	0.16981	0.16626	0.12458	0.08824	0.09623	0.06433	0.16456	0.18307	0.16263	0.16729	0.17993	0.172343333	0.170086667	0.10894	0.116286667	2077
TMM	TMM01	23	5	24.70374	121.44145	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2025
TMM	TMM01A1	23	5	24.70374	121.44145	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2025
TMM	TMM01A2	23	3	24.70374	121.44145	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2025
TMM	TMM01A3	23	4	24.70374	121.44145	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2025
TMM	TMM01A4	23	5	24.70374	121.44145	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2025
TMM	TMM02	24	3	24.70384	121.43997	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2006
TMM	TMM02A1	24	5	24.70384	121.43997	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2006
TMM	TMM02A2	24	5	24.70384	121.43997	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2006
TMM	TMM02A3	24	5	24.70384	121.43997	7.354716184	8.186386875	10.61807453	13.85415606	16.62395943	18.71874145	19.46874716	19.0690387	17.54710463	14.65428465	12.14994628	8.578434809	106.8235908	13.9019659	13.69873001	19.0855091	14.78377852	8.039845956	76.83528986	117.3050757	119.1378623	137.3104642	186.3855682	262.5750986	232.7189577	411.5746704	434.306321	245.1791861	95.57201909	77.35025213	2396.250765	442.8338947	906.8687266	775.0575262	271.4906177	0.13711	0.12238	0.15088	0.13514	0.11716	0.09363	0.09544	0.0677	0.14468	0.18269	0.18389	0.1434	0.19577	0.16335	0.17042	0.099426667	0.111056667	2006
